timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,batt_1,batt_2,batt_3,note,ppg_1,ppg_2,ppg_3
1753770459.5901744,,,,,,,,,,,353796260.0,301249300.0,1855091.6
1753770459.5925643,1447.326,795.78754,814.7253,1531.1355,nan,nan,,,,,,,
1753770459.5964608,307.43588,780.07324,806.6667,356.5934,nan,nan,,,,,,,
1753770459.6003573,0.0,782.8938,808.68134,0.0,nan,nan,,,,,,,
1753770459.6042538,810.696,806.6667,819.15753,391.64835,nan,nan,,,,,,,
1753770459.6057470,,,,,,,,,,,353766430.0,301229950.0,1867985.4
1753770459.6081502,1650.0,818.3516,821.1722,1576.2638,nan,nan,,,,,,,
1753770459.6120467,1492.8572,804.65204,807.8755,1564.5787,nan,nan,,,,,,,
1753770459.6159432,369.08426,793.7729,808.68134,350.54944,nan,nan,,,,,,,
1753770459.6198399,0.0,790.14655,807.47253,0.0,nan,nan,,,,,,,
1753770459.6213198,,,,,,,,,,,353876860.0,301196930.0,1847033.0
1753770459.6237364,446.04395,790.9524,802.6374,196.63004,nan,nan,,,,,,,
1753770459.6276329,1606.8865,802.23444,814.3223,1407.4359,nan,nan,,,,,,,
1753770459.6315293,1549.2675,799.011,822.381,1650.0,nan,nan,,,,,,,
1753770459.6354258,351.35532,785.31134,818.3516,413.8095,nan,nan,,,,,,,
1753770459.6368923,,,,,,,,,,,353826080.0,301272670.0,1862344.4
1753770459.6393223,0.0,787.72894,811.50183,0.0,nan,nan,,,,,,,
1753770459.6432190,287.69232,803.8461,812.71063,147.47253,nan,nan,,,,,,,
1753770459.6471155,1650.0,820.7692,822.381,1650.0,nan,nan,,,,,,,
1753770459.6510119,454.90842,801.02563,814.3223,641.8681,nan,nan,,,,,,,
1753770459.6524649,,,,,,,,,,,353833340.0,301333920.0,1836556.8
1753770459.6549084,1483.5897,817.5458,819.9634,1294.6154,nan,nan,,,,,,,
1753770459.6588049,0.0,785.7143,801.4286,0.0,nan,nan,,,,,,,
1753770459.6627014,165.6044,797.8022,805.4579,126.92308,nan,nan,,,,,,,
1753770459.6665978,1341.7583,807.8755,813.91943,1263.5897,nan,nan,,,,,,,
1753770459.6680374,,,,,,,,,,,353884900.0,301262200.0,1844615.4
1753770459.6704946,1650.0,800.6227,816.7399,1650.0,nan,nan,,,,,,,
1753770459.6743910,540.32965,793.7729,813.91943,814.3223,nan,nan,,,,,,,
1753770459.6782875,0.0,794.17584,807.8755,0.0,nan,nan,,,,,,,
1753770459.6821840,136.5934,791.75824,807.8755,102.34432,nan,nan,,,,,,,
1753770459.6836102,,,,,,,,,,,353839780.0,301333920.0,1921172.1
1753770459.6860805,1260.3663,805.4579,808.68134,1219.6703,nan,nan,,,,,,,
1753770459.6899769,1650.0,819.5604,811.0989,1650.0,nan,nan,,,,,,,
1753770459.6938734,807.8755,818.7546,816.7399,1131.0256,nan,nan,,,,,,,
1753770459.6977701,0.0,816.337,823.1868,34.249084,nan,nan,,,,,,,
1753770459.6991827,,,,,,,,,,,353813980.0,301324260.0,1847838.9
1753770459.7016666,1254.7252,807.8755,814.3223,1129.8169,nan,nan,,,,,,,
1753770459.7055631,1650.0,815.9341,815.9341,1650.0,nan,nan,,,,,,,
1753770459.7094595,1076.227,811.9048,813.5165,1311.9414,nan,nan,,,,,,,
1753770459.7133560,0.0,800.2198,815.5311,161.57509,nan,nan,,,,,,,
1753770459.7147553,,,,,,,,,,,353888930.0,301396770.0,1854285.8
1753770459.7172525,50.3663,789.7436,811.50183,0.0,nan,nan,,,,,,,
1753770459.7211490,121.68498,804.65204,817.9487,1.6117216,nan,nan,,,,,,,
1753770459.7250457,1202.3444,806.6667,808.68134,978.315,nan,nan,,,,,,,
1753770459.7289422,1650.0,819.15753,813.1135,1650.0,nan,nan,,,,,,,
1753770459.7303281,,,,,,,,,,,353939700.0,301354880.0,1851062.2
1753770459.7328386,1280.1099,808.68134,809.89014,1441.6849,nan,nan,,,,,,,
1753770459.7367351,127.728935,790.54944,806.26373,306.2271,nan,nan,,,,,,,
1753770459.7406316,0.0,775.64105,802.23444,0.0,nan,nan,,,,,,,
1753770459.7445281,1404.6154,803.44324,813.1135,1497.2894,nan,nan,,,,,,,
1753770459.7459006,,,,,,,,,,,353926000.0,301439500.0,1845421.2
1753770459.7484245,264.72528,788.93774,818.7546,359.81686,nan,nan,,,,,,,
1753770459.7523212,0.0,778.0586,818.7546,0.0,nan,nan,,,,,,,
1753770459.7562177,1650.0,808.68134,811.0989,1650.0,nan,nan,,,,,,,
1753770459.7601142,848.1685,787.326,818.3516,410.18314,nan,nan,,,,,,,
1753770459.7614732,,,,,,,,,,,353919550.0,301370980.0,1760805.9
1753770459.7640107,1079.8535,794.57874,808.68134,742.6007,nan,nan,,,,,,,
1753770459.7679071,1650.0,801.02563,817.9487,1587.9487,nan,nan,,,,,,,
1753770459.7718036,1488.022,802.6374,814.3223,1556.5201,nan,nan,,,,,,,
1753770459.7757003,352.56412,792.1612,812.71063,348.5348,nan,nan,,,,,,,
1753770459.7770460,,,,,,,,,,,353917150.0,301382270.0,1845421.2
1753770459.7795968,0.0,791.3553,816.7399,0.0,nan,nan,,,,,,,
1753770459.7834933,614.87177,805.8608,824.7985,278.02197,nan,nan,,,,,,,
1753770459.7873898,1650.0,821.1722,818.3516,1486.4103,nan,nan,,,,,,,
1753770459.7912862,1522.674,809.4872,807.0696,1631.0623,nan,nan,,,,,,,
1753770459.7926185,,,,,,,,,,,353918750.0,301453200.0,1854285.8
1753770459.7951827,365.05493,790.9524,807.0696,411.39194,nan,nan,,,,,,,
1753770459.7990792,0.0,779.67035,807.0696,0.0,nan,nan,,,,,,,
1753770459.8029759,330.40292,786.52014,811.0989,155.93407,nan,nan,,,,,,,
1753770459.8068724,1537.5824,804.65204,821.978,1341.3553,nan,nan,,,,,,,
1753770459.8081911,,,,,,,,,,,353930050.0,301424160.0,1743882.8
1753770459.8107688,1594.3956,808.2784,824.3956,1650.0,nan,nan,,,,,,,
1753770459.8146653,364.652,803.8461,819.15753,484.72528,nan,nan,,,,,,,
1753770459.8185618,0.0,802.23444,823.5897,0.0,nan,nan,,,,,,,
1753770459.8224583,295.75092,802.6374,822.7839,212.74725,nan,nan,,,,,,,
1753770459.8237636,,,,,,,,,,,354029150.0,301390340.0,1845421.2
1753770459.8263547,1441.2821,812.71063,820.3663,1300.6593,nan,nan,,,,,,,
1753770459.8302515,1650.0,815.9341,819.15753,1650.0,nan,nan,,,,,,,
1753770459.8341479,468.60806,800.2198,813.5165,681.75824,nan,nan,,,,,,,
1753770459.8380444,0.0,788.93774,811.50183,0.0,nan,nan,,,,,,,
1753770459.8393364,,,,,,,,,,,353912320.0,301395970.0,1847033.0
1753770459.8419409,141.42857,798.20514,807.47253,130.95238,nan,nan,,,,,,,
1753770459.8458374,1292.1978,814.3223,813.5165,1254.3224,nan,nan,,,,,,,
1753770459.8497338,1650.0,813.1135,826.0073,1650.0,nan,nan,,,,,,,
1753770459.8536303,635.42126,799.41394,827.619,946.4835,nan,nan,,,,,,,
1753770459.8549089,,,,,,,,,,,353855100.0,301353250.0,1868791.2
1753770459.8575270,0.0,796.5934,827.2161,0.0,nan,nan,,,,,,,
1753770459.8614235,129.34065,794.57874,822.7839,62.05128,nan,nan,,,,,,,
1753770459.8653200,1259.5604,806.6667,825.2015,1185.0183,nan,nan,,,,,,,
1753770459.8692164,1650.0,823.5897,824.3956,1650.0,nan,nan,,,,,,,
1753770459.8704815,,,,,,,,,,,353826880.0,301226750.0,1838974.4
1753770459.8731129,854.21246,813.91943,815.5311,1181.392,nan,nan,,,,,,,
1753770459.8770094,0.0,799.011,805.8608,63.663002,nan,nan,,,,,,,
1753770459.8809059,113.22344,802.6374,794.57874,0.0,nan,nan,,,,,,,
1753770459.8848026,1243.4432,829.2308,807.0696,1100.0,nan,nan,,,,,,,
1753770459.8860543,,,,,,,,,,,353805120.0,301298460.0,1891355.2
1753770459.8886991,1650.0,831.2454,818.7546,1650.0,nan,nan,,,,,,,
1753770459.8925955,1166.8865,806.6667,815.12823,1367.9487,nan,nan,,,,,,,
1753770459.8964920,48.35165,791.3553,813.5165,224.0293,nan,nan,,,,,,,
1753770459.9003885,3.2234433,790.9524,818.3516,0.0,nan,nan,,,,,,,
1753770459.9016268,,,,,,,,,,,353727780.0,301288800.0,1847033.0
1753770459.9042850,1148.7546,807.47253,822.7839,871.13556,nan,nan,,,,,,,
1753770459.9081814,1650.0,817.5458,816.7399,1650.0,nan,nan,,,,,,,
1753770459.9120781,1351.8315,810.293,810.293,1471.9048,nan,nan,,,,,,,
1753770459.9159746,187.76556,796.1905,810.293,336.4469,nan,nan,,,,,,,
1753770459.9171994,,,,,,,,,,,353722100.0,301197730.0,1837362.6
1753770459.9198711,0.0,801.02563,808.2784,0.0,nan,nan,,,,,,,
1753770459.9237676,1033.5165,813.91943,807.8755,620.9158,nan,nan,,,,,,,
1753770459.9276640,1650.0,818.3516,815.9341,1650.0,nan,nan,,,,,,,
1753770459.9315605,1457.8022,814.7253,818.7546,1522.2711,nan,nan,,,,,,,
1753770459.9327722,,,,,,,,,,,353713250.0,301230800.0,1846227.1
1753770459.9354572,340.07327,795.38464,809.4872,365.05493,nan,nan,,,,,,,
1753770459.9393537,0.0,790.54944,805.8608,0.0,nan,nan,,,,,,,
1753770459.9432502,713.5897,801.02563,805.8608,317.91208,nan,nan,,,,,,,
1753770459.9471467,1650.0,816.7399,814.3223,1531.5385,nan,nan,,,,,,,
1753770459.9483447,,,,,,,,,,,353672160.0,301321820.0,1847033.0
1753770459.9510431,1507.3627,817.9487,817.1429,1583.5165,nan,nan,,,,,,,
1753770459.9549396,363.04028,805.8608,809.4872,352.96704,nan,nan,,,,,,,
1753770459.9588361,0.0,801.02563,811.0989,0.0,nan,nan,,,,,,,
1753770459.9627328,448.46155,807.8755,809.0842,204.28572,nan,nan,,,,,,,
1753770459.9639173,,,,,,,,,,,353707620.0,301234000.0,1876849.9
1753770459.9666293,1606.8865,817.9487,803.44324,1406.63,nan,nan,,,,,,,
1753770459.9705257,357.39926,799.41394,813.1135,446.04395,nan,nan,,,,,,,
1753770459.9744222,1552.4908,812.3077,811.0989,1650.0,nan,nan,,,,,,,
1753770459.9783187,0.0,797.3993,803.0403,0.0,nan,nan,,,,,,,
1753770459.9794898,,,,,,,,,,,353701980.0,301191300.0,1847033.0
1753770459.9822152,266.337,809.0842,802.23444,138.20512,nan,nan,,,,,,,
1753770459.9861116,1631.4652,828.022,807.0696,1650.0,nan,nan,,,,,,,
1753770459.9900084,408.57144,809.4872,811.50183,578.20514,nan,nan,,,,,,,
1753770459.9939048,0.0,797.3993,813.91943,0.0,nan,nan,,,,,,,
1753770459.9950626,,,,,,,,,,,353660060.0,301276700.0,1849450.5
1753770459.9978013,170.43956,803.0403,806.6667,132.96703,nan,nan,,,,,,,
1753770460.0016978,1480.3663,830.84247,811.50183,1299.8535,nan,nan,,,,,,,
1753770460.0055943,1345.3846,825.6044,806.26373,1258.7546,nan,nan,,,,,,,
1753770460.0094907,1650.0,830.4396,809.0842,1650.0,nan,nan,,,,,,,
1753770460.0106351,,,,,,,,,,,353677000.0,301167900.0,1758388.2
1753770460.0133872,538.315,811.50183,816.337,826.8132,nan,nan,,,,,,,
1753770460.0172839,0.0,803.44324,812.71063,0.0,nan,nan,,,,,,,
1753770460.0211804,134.17583,808.2784,806.6667,106.37363,nan,nan,,,,,,,
1753770460.0250769,1266.8132,820.3663,805.05493,1232.1611,nan,nan,,,,,,,
1753770460.0262077,,,,,,,,,,,353658460.0,301233180.0,1843003.6
1753770460.0289733,1650.0,819.9634,807.0696,1650.0,nan,nan,,,,,,,
1753770460.0328698,755.89746,806.26373,805.05493,1101.6117,nan,nan,,,,,,,
1753770460.0367663,0.0,800.6227,808.2784,25.384615,nan,nan,,,,,,,
1753770460.0406628,127.326004,799.011,808.68134,0.0,nan,nan,,,,,,,
1753770460.0417805,,,,,,,,,,,353726940.0,301233180.0,1830109.9
1753770460.0445595,1251.5018,811.0989,809.0842,1108.4615,nan,nan,,,,,,,
1753770460.0484560,1650.0,816.7399,810.293,1650.0,nan,nan,,,,,,,
1753770460.0523524,1067.3627,808.68134,806.6667,1314.359,nan,nan,,,,,,,
1753770460.0562489,0.0,802.23444,808.68134,164.3956,nan,nan,,,,,,,
1753770460.0573530,,,,,,,,,,,353683460.0,301224320.0,1826886.5
1753770460.0601454,48.35165,801.4286,804.2491,0.0,nan,nan,,,,,,,
1753770460.0640419,1193.4799,808.68134,800.6227,971.4652,nan,nan,,,,,,,
1753770460.0679386,1650.0,815.5311,805.8608,1650.0,nan,nan,,,,,,,
1753770460.0718350,1333.2968,815.12823,801.4286,1467.8755,nan,nan,,,,,,,
1753770460.0729256,,,,,,,,,,,353735000.0,301180800.0,1847033.0
1753770460.0757315,163.58974,803.0403,795.38464,336.4469,nan,nan,,,,,,,
1753770460.0796280,0.0,796.99634,805.05493,0.0,nan,nan,,,,,,,
1753770460.0835245,1081.4652,801.02563,802.6374,730.9158,nan,nan,,,,,,,
1753770460.0874209,1650.0,808.2784,808.68134,1650.0,nan,nan,,,,,,,
1753770460.0884984,,,,,,,,,,,353677800.0,301215460.0,1867179.5
1753770460.0913174,1391.7216,813.5165,815.12823,1502.1245,nan,nan,,,,,,,
1753770460.0952141,240.14651,807.47253,815.12823,349.7436,nan,nan,,,,,,,
1753770460.0991106,0.0,799.41394,805.8608,0.0,nan,nan,,,,,,,
1753770460.1030071,923.5165,811.50183,803.0403,519.7802,nan,nan,,,,,,,
1753770460.1040709,,,,,,,,,,,353797900.0,301219500.0,1846227.1
1753770460.1069036,1650.0,828.8278,810.293,1629.0476,nan,nan,,,,,,,
1753770460.1108000,1479.1575,821.5751,805.4579,1537.9854,nan,nan,,,,,,,
1753770460.1146965,364.652,802.6374,806.6667,356.99634,nan,nan,,,,,,,
1753770460.1185930,0.0,800.6227,813.91943,0.0,nan,nan,,,,,,,
1753770460.1196434,,,,,,,,,,,353725340.0,301157440.0,1830915.8
1753770460.1224897,588.68134,808.2784,814.7253,263.51648,nan,nan,,,,,,,
1753770460.1263862,1650.0,816.7399,814.3223,1480.3663,nan,nan,,,,,,,
1753770460.1302826,1526.7032,805.8608,811.0989,1620.989,nan,nan,,,,,,,
1753770460.1341791,362.23444,795.78754,812.3077,388.02197,nan,nan,,,,,,,
1753770460.1352160,,,,,,,,,,,353701980.0,301180800.0,1888131.9
1753770460.1380756,0.0,800.2198,812.71063,0.0,nan,nan,,,,,,,
1753770460.1419721,338.0586,810.696,809.89014,161.17216,nan,nan,,,,,,,
1753770460.1458685,1540.8059,823.9927,815.9341,1339.3407,nan,nan,,,,,,,
1753770460.1497653,1593.5897,816.337,818.3516,1650.0,nan,nan,,,,,,,
1753770460.1507888,,,,,,,,,,,353711650.0,301190460.0,1847838.9
1753770460.1536617,378.75458,803.0403,813.1135,516.1539,nan,nan,,,,,,,
1753770460.1575582,0.0,798.60803,804.2491,0.0,nan,nan,,,,,,,
1753770460.1614547,213.55312,806.6667,801.4286,133.36996,nan,nan,,,,,,,
1753770460.1653512,1409.8535,823.1868,804.2491,1270.8425,nan,nan,,,,,,,
1753770460.1663613,,,,,,,,,,,353709220.0,301238820.0,1852674.0
1753770460.1692476,1650.0,826.8132,802.23444,1650.0,nan,nan,,,,,,,
1753770460.1731441,0.0,797.8022,818.7546,0.0,nan,nan,,,,,,,
1753770460.1770408,141.42857,798.60803,829.6337,128.13187,nan,nan,,,,,,,
1753770460.1809373,1288.1685,819.5604,828.022,1254.3224,nan,nan,,,,,,,
1753770460.1819339,,,,,,,,,,,353680220.0,301188860.0,1846227.1
1753770460.1848338,477.87546,815.12823,807.47253,717.619,nan,nan,,,,,,,
1753770460.1887302,1650.0,819.5604,819.9634,1650.0,nan,nan,,,,,,,
1753770460.1926267,656.77655,798.60803,815.5311,988.3883,nan,nan,,,,,,,
1753770460.1965232,0.0,786.1172,815.12823,0.0,nan,nan,,,,,,,
1753770460.1975067,,,,,,,,,,,353681020.0,301293630.0,1846227.1
1753770460.2004199,136.5934,794.17584,812.71063,73.333336,nan,nan,,,,,,,
1753770460.2043164,1248.2784,811.50183,815.12823,1208.3883,nan,nan,,,,,,,
1753770460.2082129,1650.0,810.696,821.978,1650.0,nan,nan,,,,,,,
1753770460.2121093,1019.41394,802.23444,818.3516,1305.0916,nan,nan,,,,,,,
1753770460.2130792,,,,,,,,,,,353743070.0,301261380.0,1840586.1
1753770460.2160058,0.0,793.7729,816.7399,143.84616,nan,nan,,,,,,,
1753770460.2199023,78.168495,788.5348,813.91943,0.0,nan,nan,,,,,,,
1753770460.2237988,1239.414,809.4872,807.47253,1064.5421,nan,nan,,,,,,,
1753770460.2276955,1650.0,823.1868,811.50183,1650.0,nan,nan,,,,,,,
1753770460.2286518,,,,,,,,,,,353653630.0,301308130.0,1847033.0
1753770460.2315919,1163.2601,813.1135,818.7546,1367.9487,nan,nan,,,,,,,
1753770460.2354884,50.76923,798.60803,817.9487,225.2381,nan,nan,,,,,,,
1753770460.2393849,0.0,796.99634,814.3223,0.0,nan,nan,,,,,,,
1753770460.2432814,1129.414,808.2784,813.91943,837.28937,nan,nan,,,,,,,
1753770460.2442245,,,,,,,,,,,353752740.0,301255740.0,1793040.2
1753770460.2471778,199.85349,792.5641,818.3516,343.69965,nan,nan,,,,,,,
1753770460.2510743,1650.0,815.5311,821.978,1650.0,nan,nan,,,,,,,
1753770460.2549710,0.0,792.1612,813.5165,0.0,nan,nan,,,,,,,
1753770460.2588675,1360.6959,806.26373,821.5751,1480.3663,nan,nan,,,,,,,
1753770460.2597971,,,,,,,,,,,353739840.0,301254940.0,1850256.4
1753770460.2627640,1004.10254,808.2784,812.3077,586.6667,nan,nan,,,,,,,
1753770460.2666605,1650.0,821.978,819.5604,1650.0,nan,nan,,,,,,,
1753770460.2705569,1442.4908,810.293,814.7253,1525.4945,nan,nan,,,,,,,
1753770460.2744534,315.09158,793.7729,807.47253,359.4139,nan,nan,,,,,,,
1753770460.2753696,,,,,,,,,,,353780960.0,301290400.0,1843003.6
1753770460.2783499,0.0,798.60803,809.4872,0.0,nan,nan,,,,,,,
1753770460.2822466,725.2747,808.2784,811.50183,327.17947,nan,nan,,,,,,,
1753770460.2861431,1650.0,810.293,815.5311,1537.9854,nan,nan,,,,,,,
1753770460.2900395,1506.1538,803.44324,809.0842,1581.0989,nan,nan,,,,,,,
1753770460.2909422,,,,,,,,,,,353738240.0,301287170.0,1778534.8
1753770460.2939360,365.05493,796.99634,806.26373,353.7729,nan,nan,,,,,,,
1753770460.2978325,0.0,804.65204,812.71063,0.0,nan,nan,,,,,,,
1753770460.3017290,442.82053,814.3223,814.3223,208.31502,nan,nan,,,,,,,
1753770460.3056254,1605.6776,828.8278,818.7546,1417.1062,nan,nan,,,,,,,
1753770460.3065150,,,,,,,,,,,353839780.0,301267840.0,1848644.8
1753770460.3095222,1549.6703,826.8132,814.3223,1650.0,nan,nan,,,,,,,
1753770460.3134186,350.9524,805.8608,798.60803,425.89743,nan,nan,,,,,,,
1753770460.3173151,0.0,796.5934,794.57874,0.0,nan,nan,,,,,,,
1753770460.3212116,1468.6813,808.68134,810.696,1290.989,nan,nan,,,,,,,
1753770460.3220875,,,,,,,,,,,353772100.0,301213060.0,1848644.8
1753770460.3251081,261.0989,799.81683,796.5934,138.20512,nan,nan,,,,,,,
1753770460.3290045,1645.1648,815.5311,822.7839,1650.0,nan,nan,,,,,,,
1753770460.3329010,430.7326,811.9048,824.3956,612.8571,nan,nan,,,,,,,
1753770460.3367977,0.0,806.6667,825.2015,0.0,nan,nan,,,,,,,
1753770460.3376601,,,,,,,,,,,353747900.0,301305730.0,1866373.6
1753770460.3406942,167.61905,808.2784,812.3077,137.39926,nan,nan,,,,,,,
1753770460.3445907,1650.0,820.3663,826.4103,1650.0,nan,nan,,,,,,,
1753770460.3484871,1325.238,821.5751,815.9341,1250.2931,nan,nan,,,,,,,
1753770460.3523836,618.9011,806.26373,814.3223,952.1245,nan,nan,,,,,,,
1753770460.3532329,,,,,,,,,,,353833340.0,301301700.0,1845421.2
1753770460.3562801,0.0,790.54944,801.8315,0.0,nan,nan,,,,,,,
1753770460.3601768,120.87912,799.41394,804.2491,79.37729,nan,nan,,,,,,,
1753770460.3640733,1274.0659,813.1135,814.3223,1236.1904,nan,nan,,,,,,,
1753770460.3679698,1650.0,814.3223,825.6044,1650.0,nan,nan,,,,,,,
1753770460.3688054,,,,,,,,,,,353814800.0,301296860.0,1908278.4
1753770460.3718662,695.4579,809.0842,817.9487,1037.5458,nan,nan,,,,,,,
1753770460.3757627,0.0,805.05493,813.91943,0.0,nan,nan,,,,,,,
1753770460.3796592,138.60806,811.0989,817.5458,19.74359,nan,nan,,,,,,,
1753770460.3835557,1243.0403,824.3956,812.3077,1128.2051,nan,nan,,,,,,,
1753770460.3843780,,,,,,,,,,,353802720.0,301290400.0,1846227.1
1753770460.3874524,1650.0,828.8278,817.9487,1650.0,nan,nan,,,,,,,
1753770460.3913488,1140.2931,815.12823,817.1429,1351.8315,nan,nan,,,,,,,
1753770460.3952453,25.384615,805.05493,816.337,200.65935,nan,nan,,,,,,,
1753770460.3991418,29.81685,799.011,816.7399,0.0,nan,nan,,,,,,,
1753770460.3999507,,,,,,,,,,,353844600.0,301279140.0,1849450.5
1753770460.4030383,1188.6447,809.89014,806.6667,949.707,nan,nan,,,,,,,
1753770460.4069347,1650.0,824.3956,807.47253,1650.0,nan,nan,,,,,,,
1753770460.4108312,1288.1685,813.91943,813.91943,1441.2821,nan,nan,,,,,,,
1753770460.4147279,133.77289,796.99634,811.9048,306.2271,nan,nan,,,,,,,
1753770460.4155233,,,,,,,,,,,353848640.0,301375840.0,1916337.0
1753770460.4186244,0.0,799.011,810.696,0.0,nan,nan,,,,,,,
1753770460.4225209,1069.3773,812.3077,811.50183,698.68134,nan,nan,,,,,,,
1753770460.4264174,1650.0,823.9927,807.0696,1650.0,nan,nan,,,,,,,
1753770460.4303138,1390.1099,805.05493,801.4286,1500.9158,nan,nan,,,,,,,
1753770460.4310958,,,,,,,,,,,353805920.0,301358080.0,1844615.4
1753770460.4342103,243.77289,786.52014,803.8461,352.16116,nan,nan,,,,,,,
1753770460.4381068,0.0,791.3553,806.6667,0.0,nan,nan,,,,,,,
1753770460.4420035,870.7326,803.8461,799.81683,421.86813,nan,nan,,,,,,,
1753770460.4459000,1650.0,817.9487,800.2198,1593.1868,nan,nan,,,,,,,
1753770460.4466686,,,,,,,,,,,353825280.0,301345200.0,1846227.1
1753770460.4497964,1481.978,813.91943,809.4872,1554.1025,nan,nan,,,,,,,
1753770460.4536929,354.9817,800.6227,812.3077,348.93774,nan,nan,,,,,,,
1753770460.4575894,0.0,798.20514,813.91943,0.0,nan,nan,,,,,,,
1753770460.4614859,574.17584,811.9048,811.0989,252.63736,nan,nan,,,,,,,
1753770460.4622412,,,,,,,,,,,353847840.0,301363740.0,1848644.8
1753770460.4653823,1650.0,821.978,805.05493,1474.3224,nan,nan,,,,,,,
1753770460.4692791,1529.5238,808.68134,803.8461,1617.7656,nan,nan,,,,,,,
1753770460.4731755,361.8315,794.17584,807.8755,379.1575,nan,nan,,,,,,,
1753770460.4770720,0.0,794.9817,804.2491,0.0,nan,nan,,,,,,,
1753770460.4778137,,,,,,,,,,,353894600.0,301484600.0,1847838.9
1753770460.4809685,353.36996,805.4579,807.47253,178.09525,nan,nan,,,,,,,
1753770460.4848650,1543.6263,818.3516,813.5165,1345.3846,nan,nan,,,,,,,
1753770460.4887614,1606.8865,825.2015,813.1135,1650.0,nan,nan,,,,,,,
1753770460.4926581,407.36264,823.5897,818.3516,568.93774,nan,nan,,,,,,,
1753770460.4933863,,,,,,,,,,,353863140.0,301424160.0,1800293.0
1753770460.4965546,0.0,802.6374,807.8755,0.0,nan,nan,,,,,,,
1753770460.5004511,201.86813,791.3553,803.0403,125.71429,nan,nan,,,,,,,
1753770460.5043476,1399.3773,805.05493,812.71063,1270.8425,nan,nan,,,,,,,
1753770460.5082440,1650.0,815.12823,823.5897,1650.0,nan,nan,,,,,,,
1753770460.5089591,,,,,,,,,,,353887330.0,301438700.0,1843809.5
1753770460.5121405,473.84616,805.4579,816.7399,702.3077,nan,nan,,,,,,,
1753770460.5160370,0.0,797.3993,809.89014,0.0,nan,nan,,,,,,,
1753770460.5199337,141.42857,812.3077,811.9048,128.13187,nan,nan,,,,,,,
1753770460.5238302,1285.348,824.3956,803.8461,1249.0842,nan,nan,,,,,,,
1753770460.5245316,,,,,,,,,,,353918750.0,301427400.0,1870402.9
1753770460.5277267,1650.0,816.7399,806.6667,1650.0,nan,nan,,,,,,,
1753770460.5316231,671.685,803.8461,818.7546,999.2674,nan,nan,,,,,,,
1753770460.5355196,0.0,789.34064,818.3516,0.0,nan,nan,,,,,,,
1753770460.5394161,130.54945,797.8022,800.6227,60.03663,nan,nan,,,,,,,
1753770460.5401042,,,,,,,,,,,353918750.0,301423360.0,1776923.1
1753770460.5433125,1254.7252,825.6044,801.4286,1194.6886,nan,nan,,,,,,,
1753770460.5472093,1650.0,830.0366,812.71063,1650.0,nan,nan,,,,,,,
1753770460.5511057,938.022,819.5604,813.1135,1225.7142,nan,nan,,,,,,,
1753770460.5550022,0.0,814.7253,810.293,97.106224,nan,nan,,,,,,,
1753770460.5556769,,,,,,,,,,,353992100.0,301406430.0,1845421.2
1753770460.5588987,92.673996,805.8608,807.8755,0.0,nan,nan,,,,,,,
1753770460.5627952,1230.9524,808.2784,812.3077,1049.6337,nan,nan,,,,,,,
1753770460.5666916,1650.0,823.5897,817.9487,1650.0,nan,nan,,,,,,,
1753770460.5705881,1216.4469,811.0989,813.1135,1384.4689,nan,nan,,,,,,,
1753770460.5712495,,,,,,,,,,,353917150.0,301480580.0,1888937.8
